Fecha,Competicion,Local,Visitante,Mercado,Pronostico,Real,ProbabilidadPronostico,Correcto,CorteEntrenamiento,Semilla
2026-08-31,ESP,Osasuna,Getafe,Gol local 0.5,MARCA 1+,MARCA 1+,0.7889389294971947,True,2026-05-03,20260916
2026-08-31,ESP,Barcelona,Vallecano,Gol local 0.5,MARCA 1+,MARCA 1+,0.908252065206859,True,2026-05-03,20260916
2026-09-03,ESP,Sociedad,Celta,Gol local 0.5,MARCA 1+,NO MARCA,0.8588797603375822,False,2026-05-03,20260916
2026-09-04,ESP,Betis,Real Madrid,Gol local 0.5,MARCA 1+,MARCA 1+,0.7338040493007479,True,2026-05-03,20260916
2026-09-04,TUR,Buyuksehyr,Galatasaray,Gol local 0.5,MARCA 1+,MARCA 1+,0.7827284321703103,True,2026-05-03,20260916
2026-09-05,ENG,Fulham,Crystal Palace,Gol local 0.5,MARCA 1+,MARCA 1+,0.8338445151822808,True,2026-05-03,20260916
2026-09-05,ENG,Brighton,Leeds,Gol local 0.5,MARCA 1+,MARCA 1+,0.8361357129128272,True,2026-05-03,20260916
2026-09-05,ENG,Nott'm Forest,Tottenham,Gol local 0.5,MARCA 1+,NO MARCA,0.8525730703875253,False,2026-05-03,20260916
2026-09-05,POR,Sp Lisbon,Nacional,Gol local 0.5,MARCA 1+,MARCA 1+,0.9310887733478257,True,2026-05-03,20260916
2026-09-05,TUR,Fenerbahce,Besiktas,Gol local 0.5,MARCA 1+,MARCA 1+,0.8811712725398657,True,2026-05-03,20260916
2026-09-06,TUR,Trabzonspor,Genclerbirligi,Gol local 0.5,MARCA 1+,MARCA 1+,0.85975493819041,True,2026-05-03,20260916
2026-09-06,ESP,Espanol,Sevilla,Gol local 0.5,MARCA 1+,MARCA 1+,0.794642539629501,True,2026-05-03,20260916
2026-09-07,POR,Estoril,Arouca,Gol local 0.5,MARCA 1+,NO MARCA,0.7044110603268491,False,2026-05-03,20260916
2026-09-07,TUR,Rizespor,Alanyaspor,Gol local 0.5,MARCA 1+,NO MARCA,0.7655992448775295,False,2026-05-03,20260916
2026-09-07,ESP,Elche,Sociedad,Gol local 0.5,MARCA 1+,MARCA 1+,0.7858320914044282,True,2026-05-03,20260916
2026-09-07,TUR,Goztep,Gaziantep,Gol local 0.5,MARCA 1+,MARCA 1+,0.828687140934765,True,2026-05-03,20260916
2026-09-11,TUR,Besiktas,Erzurumspor,Gol local 0.5,MARCA 1+,MARCA 1+,0.8880696755128736,True,2026-05-03,20260916
2026-09-12,ENG,Aston Villa,Nott'm Forest,Gol local 0.5,MARCA 1+,MARCA 1+,0.7783258836108556,True,2026-05-03,20260916
2026-09-12,TUR,Alanyaspor,Goztep,Gol local 0.5,MARCA 1+,MARCA 1+,0.8293462441164927,True,2026-05-03,20260916
2026-09-12,TUR,Eyupspor,Rizespor,Gol local 0.5,MARCA 1+,NO MARCA,0.7104820824182569,False,2026-05-03,20260916
2026-09-12,POR,Casa Pia,Porto,Gol local 0.5,NO MARCA,MARCA 1+,0.5177697679011044,False,2026-05-03,20260916
2026-09-12,ESP,Real Madrid,Vallecano,Gol local 0.5,MARCA 1+,MARCA 1+,0.9008388913589674,True,2026-05-03,20260916
2026-09-12,ENG,Bournemouth,Brentford,Gol local 0.5,MARCA 1+,MARCA 1+,0.8307459320637695,True,2026-05-03,20260916
2026-09-12,ENG,Sunderland,Arsenal,Gol local 0.5,MARCA 1+,NO MARCA,0.6591222956471389,False,2026-05-03,20260916
2026-09-13,ESP,Levante,Barcelona,Gol local 0.5,MARCA 1+,MARCA 1+,0.6671163384509015,True,2026-05-03,20260916
2026-09-13,POR,Famalicao,Sp Lisbon,Gol local 0.5,MARCA 1+,MARCA 1+,0.6598324648214083,True,2026-05-03,20260916
2026-09-13,ESP,Getafe,La Coruna,Gol local 0.5,MARCA 1+,MARCA 1+,0.7736237103259609,True,2026-05-03,20260916
2026-09-14,ESP,Villarreal,Betis,Gol local 0.5,MARCA 1+,MARCA 1+,0.8287739954119366,True,2026-05-03,20260916
2026-05-03,POR,Sp Braga,Estoril,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.66707657991247,True,2026-05-03,20260916
2026-05-03,ENG,Aston Villa,Tottenham,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7128897425805555,True,2026-05-03,20260916
2026-05-03,ESP,Getafe,Vallecano,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7708011011597916,True,2026-05-03,20260916
2026-05-03,ENG,Man United,Liverpool,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8461401449784416,True,2026-05-03,20260916
2026-05-03,TUR,Karagumruk,Genclerbirligi,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6502546534570834,False,2026-05-03,20260916
2026-05-03,TUR,Antalyaspor,Alanyaspor,Gol visitante 0.5,MARCA 1+,NO MARCA,0.734754613292835,False,2026-05-03,20260916
2026-05-03,POR,Casa Pia,Tondela,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6744118032630402,True,2026-05-03,20260916
2026-05-04,ESP,Sevilla,Sociedad,Gol visitante 0.5,MARCA 1+,NO MARCA,0.7440000061795008,False,2026-05-03,20260916
2026-05-04,ENG,Everton,Man City,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8505943187168153,True,2026-05-03,20260916
2026-05-04,ENG,Chelsea,Nott'm Forest,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7781259465187258,True,2026-05-03,20260916
2026-05-09,ENG,Liverpool,Chelsea,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8125327694367468,True,2026-05-03,20260916
2026-05-09,ENG,Fulham,Bournemouth,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7995302332325804,True,2026-05-03,20260916
2026-05-10,ENG,West Ham,Arsenal,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9011496498654514,True,2026-05-03,20260916
2026-05-10,ENG,Crystal Palace,Everton,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7963862297785029,True,2026-05-03,20260916
2026-05-10,POR,Alverca,Estoril,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7307781288486701,True,2026-05-03,20260916
2026-05-10,ESP,Mallorca,Villarreal,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7838846549140368,True,2026-05-03,20260916
2026-05-11,ENG,Tottenham,Leeds,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7754864612940177,True,2026-05-03,20260916
2026-05-11,POR,Rio Ave,Sp Lisbon,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9206448312251244,True,2026-05-03,20260916
2026-05-12,ESP,Osasuna,Ath Madrid,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8342994771972433,True,2026-05-03,20260916
2026-05-13,ENG,Man City,Crystal Palace,Gol visitante 0.5,MARCA 1+,NO MARCA,0.7049606026753859,False,2026-05-03,20260916
2026-05-13,ESP,Getafe,Mallorca,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7361434624612708,True,2026-05-03,20260916
2026-05-13,ESP,Espanol,Ath Bilbao,Gol visitante 0.5,MARCA 1+,NO MARCA,0.764392453068645,False,2026-05-03,20260916
2026-05-13,ESP,Alaves,Barcelona,Gol visitante 0.5,MARCA 1+,NO MARCA,0.9015674481737166,False,2026-05-03,20260916
2026-05-14,ESP,Girona,Sociedad,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6917672311631302,True,2026-05-03,20260916
2026-05-14,ESP,Valencia,Vallecano,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6874232825589314,True,2026-05-03,20260916
2026-05-16,TUR,Karagumruk,Alanyaspor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6643588985004868,True,2026-05-03,20260916
2026-05-16,POR,Sp Braga,Estrela,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6022166379411165,True,2026-05-03,20260916
2026-05-16,POR,Arouca,Tondela,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6891147044746674,True,2026-05-03,20260916
2026-05-16,POR,Estoril,Benfica,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9195580958168061,True,2026-05-03,20260916
2026-05-16,POR,Moreirense,AVS,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6297722485656513,False,2026-05-03,20260916
2026-05-16,TUR,Gaziantep,Buyuksehyr,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7854862977050769,True,2026-05-03,20260916
2026-05-17,ENG,Brentford,Crystal Palace,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7679567296753569,True,2026-05-03,20260916
2026-05-17,ESP,Osasuna,Espanol,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7053163743025443,True,2026-05-03,20260916
2026-05-17,ESP,Elche,Getafe,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6124796755076356,False,2026-05-03,20260916
2026-05-17,TUR,Kasimpasa,Galatasaray,Gol visitante 0.5,MARCA 1+,NO MARCA,0.9018703252722444,False,2026-05-03,20260916
2026-05-17,TUR,Trabzonspor,Genclerbirligi,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.5806589796354558,True,2026-05-03,20260916
2026-05-17,ESP,Vallecano,Villarreal,Gol visitante 0.5,MARCA 1+,NO MARCA,0.815715149798786,False,2026-05-03,20260916
2026-05-19,ENG,Bournemouth,Man City,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9033315977010175,True,2026-05-03,20260916
2026-05-19,ENG,Chelsea,Tottenham,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7350027930002271,True,2026-05-03,20260916
2026-05-23,ESP,Mallorca,Oviedo,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6385169483626574,False,2026-05-03,20260916
2026-05-23,ESP,Espanol,Sociedad,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7635584935960547,True,2026-05-03,20260916
2026-05-23,ESP,Girona,Elche,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6264806180643377,True,2026-05-03,20260916
2026-05-24,ENG,West Ham,Leeds,Gol visitante 0.5,MARCA 1+,NO MARCA,0.7438634475577635,False,2026-05-03,20260916
2026-08-08,POR,Estrela,Sp Lisbon,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9389408540731842,True,2026-05-03,20260916
2026-08-08,POR,Guimaraes,Arouca,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7345107283328906,True,2026-05-03,20260916
2026-08-09,POR,Porto,Alverca,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6497389001112505,False,2026-05-03,20260916
2026-08-15,TUR,Kasimpasa,Trabzonspor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8236059693420608,True,2026-05-03,20260916
2026-08-15,TUR,Konyaspor,Rizespor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7632936029360669,True,2026-05-03,20260916
2026-08-16,ESP,Espanol,Levante,Gol visitante 0.5,MARCA 1+,NO MARCA,0.8125426414338582,False,2026-05-03,20260916
2026-08-16,TUR,Besiktas,Eyupspor,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6368173503242681,False,2026-05-03,20260916
2026-08-16,POR,Nacional,Estoril,Gol visitante 0.5,MARCA 1+,NO MARCA,0.8151639515943921,False,2026-05-03,20260916
2026-08-17,POR,Casa Pia,Benfica,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.897013486578153,True,2026-05-03,20260916
2026-08-21,ESP,Betis,Sociedad,Gol visitante 0.5,MARCA 1+,NO MARCA,0.7793374983857867,False,2026-05-03,20260916
2026-08-22,TUR,Rizespor,Samsunspor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6707916781217428,True,2026-05-03,20260916
2026-08-22,POR,Sp Lisbon,Alverca,Gol visitante 0.5,NO MARCA,MARCA 1+,0.6056832322424885,False,2026-05-03,20260916
2026-08-22,ESP,Espanol,Real Madrid,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6320824488243177,True,2026-05-03,20260916
2026-08-23,ENG,Man City,Bournemouth,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6908971341364811,True,2026-05-03,20260916
2026-08-23,POR,Guimaraes,Nacional,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6419294967434037,False,2026-05-03,20260916
2026-08-23,TUR,Trabzonspor,Buyuksehyr,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7636953255068899,True,2026-05-03,20260916
2026-08-23,TUR,Alanyaspor,Besiktas,Gol visitante 0.5,MARCA 1+,NO MARCA,0.824590077759943,False,2026-05-03,20260916
2026-08-23,TUR,Eyupspor,Gaziantep,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7309440174646071,True,2026-05-03,20260916
2026-08-23,ESP,Elche,Barcelona,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6577589931441388,True,2026-05-03,20260916
2026-08-24,ESP,Osasuna,Levante,Gol visitante 0.5,MARCA 1+,NO MARCA,0.7865696093069618,False,2026-05-03,20260916
2026-08-24,ENG,Fulham,Chelsea,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8309370071677076,True,2026-05-03,20260916
2026-08-25,ESP,Valencia,Betis,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8593738546318466,True,2026-05-03,20260916
2026-08-26,ESP,Real Madrid,Sociedad,Gol visitante 0.5,NO MARCA,MARCA 1+,0.5162307635119845,False,2026-05-03,20260916
2026-08-27,ESP,Celta,Osasuna,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7131917974758557,True,2026-05-03,20260916
2026-08-29,ESP,Levante,Betis,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8573182078565315,True,2026-05-03,20260916
2026-08-29,POR,Alverca,Santa Clara,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7037225469808087,True,2026-05-03,20260916
2026-08-29,ESP,Sociedad,Espanol,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6941385937309537,True,2026-05-03,20260916
2026-08-29,TUR,Gaziantep,Rizespor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7447546262023675,True,2026-05-03,20260916
2026-08-30,TUR,Buyuksehyr,Kasimpasa,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6245627803894296,True,2026-05-03,20260916
2026-08-31,ESP,Osasuna,Getafe,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6516132507584519,False,2026-05-03,20260916
2026-08-31,ESP,Barcelona,Vallecano,Gol visitante 0.5,NO MARCA,MARCA 1+,0.538136725132418,False,2026-05-03,20260916
2026-09-03,ESP,Sociedad,Celta,Gol visitante 0.5,MARCA 1+,NO MARCA,0.5903433063389952,False,2026-05-03,20260916
2026-09-04,ESP,Betis,Real Madrid,Gol visitante 0.5,MARCA 1+,NO MARCA,0.8640879943102315,False,2026-05-03,20260916
2026-09-04,TUR,Buyuksehyr,Galatasaray,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8454982165452549,True,2026-05-03,20260916
2026-09-05,ENG,Fulham,Crystal Palace,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6506211855363322,True,2026-05-03,20260916
2026-09-05,ENG,Brighton,Leeds,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7549497437987776,True,2026-05-03,20260916
2026-09-05,ENG,Nott'm Forest,Tottenham,Gol visitante 0.5,MARCA 1+,NO MARCA,0.5528629257812233,False,2026-05-03,20260916
2026-09-05,POR,Sp Lisbon,Nacional,Gol visitante 0.5,NO MARCA,NO MARCA,0.5714299079269042,True,2026-05-03,20260916
2026-09-05,TUR,Fenerbahce,Besiktas,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.68940263775408,True,2026-05-03,20260916
2026-09-06,TUR,Trabzonspor,Genclerbirligi,Gol visitante 0.5,MARCA 1+,NO MARCA,0.5045602210420407,False,2026-05-03,20260916
2026-09-06,ESP,Espanol,Sevilla,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7386117964401747,True,2026-05-03,20260916
2026-09-07,POR,Estoril,Arouca,Gol visitante 0.5,MARCA 1+,NO MARCA,0.7351529516615403,False,2026-05-03,20260916
2026-09-07,TUR,Rizespor,Alanyaspor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7223445669196875,True,2026-05-03,20260916
2026-09-07,ESP,Elche,Sociedad,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7099666925374061,True,2026-05-03,20260916
2026-09-07,TUR,Goztep,Gaziantep,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6605851676331433,True,2026-05-03,20260916
2026-09-11,TUR,Besiktas,Erzurumspor,Gol visitante 0.5,MARCA 1+,NO MARCA,0.6541373560213953,False,2026-05-03,20260916
2026-09-12,ENG,Aston Villa,Nott'm Forest,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7177230025536623,True,2026-05-03,20260916
2026-09-12,TUR,Alanyaspor,Goztep,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6231546196965069,True,2026-05-03,20260916
2026-09-12,TUR,Eyupspor,Rizespor,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.6907799843572862,True,2026-05-03,20260916
2026-09-12,POR,Casa Pia,Porto,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9196456899305213,True,2026-05-03,20260916
2026-09-12,ESP,Real Madrid,Vallecano,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.5503799659145454,True,2026-05-03,20260916
2026-09-12,ENG,Bournemouth,Brentford,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.749204205453533,True,2026-05-03,20260916
2026-09-12,ENG,Sunderland,Arsenal,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8886229878316921,True,2026-05-03,20260916
2026-09-13,ESP,Levante,Barcelona,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.9103802576117406,True,2026-05-03,20260916
2026-09-13,POR,Famalicao,Sp Lisbon,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.8729960362735334,True,2026-05-03,20260916
2026-09-13,ESP,Getafe,La Coruna,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.569378003261504,True,2026-05-03,20260916
2026-09-14,ESP,Villarreal,Betis,Gol visitante 0.5,MARCA 1+,MARCA 1+,0.7466848998977447,True,2026-05-03,20260916
